add-yield-c,5,32,320, 208807, 652,0
add-yield-m,5,32,320, 437510, 1367,0
add-yield-s,6,32,384, 400510, 1042,0
add-yield-c,6,32,384, 263946, 687,0
add-yield-m,6,32,384, 522975, 1361,0
add-yield-s,7,32,448, 263913, 589,0
add-yield-c,7,32,448, 253314, 565,0
add-yield-m,7,32,448, 283268, 632,0
add-yield-s,8,32,512, 427970, 835,0
add-yield-c,8,32,512, 319573, 624,0
add-yield-m,8,32,512, 566090, 1105,0
add-yield-s,10,32,640, 345030, 539,0
add-yield-c,10,32,640, 279617, 436,0
add-yield-m,10,32,640, 1094650, 1710,0
add-yield-s,12,32,768, 673598, 877,0
add-yield-c,12,32,768, 415297, 540,0
add-yield-m,12,32,768, 1194234, 1554,0
add-yield-s,1,64,128, 76790, 599,0
add-yield-c,1,64,128, 103091, 805,0
add-yield-m,1,64,128, 122500, 957,0
add-yield-s,2,64,256, 137881, 538,0
add-yield-c,2,64,256, 114812, 448,0
add-yield-m,2,64,256, 219765, 858,0
add-yield-s,3,64,384, 215661, 561,0
add-yield-c,3,64,384, 212325, 552,0
add-yield-m,3,64,384, 269493, 701,0
add-yield-s,4,64,512, 268462, 524,0
add-yield-c,4,64,512, 244632, 477,0
add-yield-m,4,64,512, 461088, 900,0
add-yield-s,5,64,640, 388136, 606,0
add-yield-c,5,64,640, 382016, 596,0
add-yield-m,5,64,640, 690733, 1079,0
add-yield-s,6,64,768, 504284, 656,0
add-yield-c,6,64,768, 370581, 482,0
add-yield-m,6,64,768, 872809, 1136,0
add-yield-s,7,64,896, 673067, 751,0
add-yield-c,7,64,896, 526196, 587,0
add-yield-m,7,64,896, 1207975, 1348,0
add-yield-s,8,64,1024, 838675, 819,0
add-yield-c,8,64,1024, 553226, 540,0
add-yield-m,8,64,1024, 1420880, 1387,0
add-yield-s,10,64,1280, 1142416, 892,0
add-yield-c,10,64,1280, 1825524, 1426,0
add-yield-m,10,64,1280, 1733496, 1354,0
add-yield-s,12,64,1536, 1196900, 779,0
add-yield-c,12,64,1536, 876175, 570,0
add-yield-m,12,64,1536, 2217174, 1443,0
add-yield-s,1,128,256, 124212, 485,0
add-yield-c,1,128,256, 142774, 557,0
add-yield-m,1,128,256, 135789, 530,0
add-yield-s,2,128,512, 251396, 491,0
add-yield-c,2,128,512, 883940, 1726,0
add-yield-m,2,128,512, 346886, 677,0
add-yield-s,3,128,768, 405338, 527,0
add-yield-c,3,128,768, 344900, 449,0
add-yield-m,3,128,768, 763391, 993,0
add-yield-s,4,128,1024, 874376, 853,0
add-yield-c,4,128,1024, 469765, 458,0
add-yield-m,4,128,1024, 992213, 968,0
add-yield-s,5,128,1280, 764865, 597,0
add-yield-c,5,128,1280, 660173, 515,0
add-yield-m,5,128,1280, 1468224, 1147,0
add-yield-s,6,128,1536, 1140479, 742,0
add-yield-c,6,128,1536, 782418, 509,0
add-yield-m,6,128,1536, 1931151, 1257,0
add-yield-s,7,128,1792, 4178899, 2331,0
add-yield-c,7,128,1792, 920102, 513,0
add-yield-m,7,128,1792, 2280529, 1272,0
add-yield-s,8,128,2048, 1717469, 838,0
add-yield-c,8,128,2048, 1132388, 552,0
add-yield-m,8,128,2048, 2659736, 1298,0
add-yield-s,10,128,2560, 3293358, 1286,0
add-yield-c,10,128,2560, 1462977, 571,0
add-yield-m,10,128,2560, 3435808, 1342,0
add-yield-s,12,128,3072, 5602611, 1823,0
add-yield-c,12,128,3072, 1909424, 621,0
add-yield-m,12,128,3072, 4176287, 1359,0
add-yield-s,1,256,512, 235091, 459,0
add-yield-c,1,256,512, 186005, 363,0
add-yield-m,1,256,512, 191864, 374,0
add-yield-s,2,256,1024, 445826, 435,0
add-yield-c,2,256,1024, 396663, 387,0
add-yield-m,2,256,1024, 717278, 700,0
add-yield-s,3,256,1536, 877147, 571,0
add-yield-c,3,256,1536, 658760, 428,0
add-yield-m,3,256,1536, 1284794, 836,0
add-yield-s,4,256,2048, 1045747, 510,0
add-yield-c,4,256,2048, 962275, 469,0
add-yield-m,4,256,2048, 1849818, 903,0
add-yield-s,5,256,2560, 2140659, 836,0
add-yield-c,5,256,2560, 1240761, 484,0
add-yield-m,5,256,2560, 2929350, 1144,0
add-yield-s,6,256,3072, 1811737, 589,0
add-yield-c,6,256,3072, 1550020, 504,0
add-yield-m,6,256,3072, 4042808, 1316,0
add-yield-s,7,256,3584, 2850661, 795,0
add-yield-c,7,256,3584, 1918722, 535,0
add-yield-m,7,256,3584, 4928675, 1375,0
add-yield-s,8,256,4096, 5367646, 1310,0
add-yield-c,8,256,4096, 2201209, 537,0
add-yield-m,8,256,4096, 5463336, 1333,0
add-yield-s,10,256,5120, 8051040, 1572,0
add-yield-c,10,256,5120, 2877880, 562,0
add-yield-m,10,256,5120, 6612985, 1291,0
add-yield-s,12,256,6144, 7505245, 1221,0
add-yield-c,12,256,6144, 4483174, 729,0
add-yield-m,12,256,6144, 7972749, 1297,0
add-yield-s,1,512,1024, 341318, 333,0
add-yield-c,1,512,1024, 325939, 318,0
add-yield-m,1,512,1024, 357626, 349,0
add-yield-s,2,512,2048, 844945, 412,0
add-yield-c,2,512,2048, 752940, 367,0
add-yield-m,2,512,2048, 1078402, 526,0
add-yield-s,3,512,3072, 1375824, 447,0
add-yield-c,3,512,3072, 1143001, 372,0
add-yield-m,3,512,3072, 2237955, 728,0
add-yield-s,4,512,4096, 1893198, 462,0
add-yield-c,4,512,4096, 1513072, 369,0
add-yield-m,4,512,4096, 3237992, 790,0
add-yield-s,5,512,5120, 3580114, 699,0
add-yield-c,5,512,5120, 2270145, 443,0
add-yield-m,5,512,5120, 5989516, 1169,0
add-yield-s,6,512,6144, 5245412, 853,0
add-yield-c,6,512,6144, 2737564, 445,0
add-yield-m,6,512,6144, 7487748, 1218,0
add-yield-s,7,512,7168, 6184674, 862,0
add-yield-c,7,512,7168, 3167353, 441,0
add-yield-m,7,512,7168, 8684313, 1211,0
add-yield-s,8,512,8192, 7331210, 894,0
add-yield-c,8,512,8192, 6017130, 734,0
add-yield-m,8,512,8192, 9293493, 1134,0
add-yield-s,10,512,10240, 16803606, 1640,0
add-yield-c,10,512,10240, 7461816, 728,0
add-yield-m,10,512,10240, 12193882, 1190,0
add-yield-s,12,512,12288, 17986571, 1463,0
add-yield-c,12,512,12288, 8556743, 696,0
add-yield-m,12,512,12288, 14750302, 1200,0
add-yield-s,1,1024,2048, 579657, 283,0
add-yield-c,1,1024,2048, 552725, 269,0
add-yield-m,1,1024,2048, 638047, 311,0
add-yield-s,2,1024,4096, 1422722, 347,0
add-yield-c,2,1024,4096, 1235273, 301,0
add-yield-m,2,1024,4096, 2319619, 566,0
add-yield-s,3,1024,6144, 3983150, 648,0
add-yield-c,3,1024,6144, 2028689, 330,0
add-yield-m,3,1024,6144, 4388326, 714,0
add-yield-s,4,1024,8192, 3274060, 399,0
add-yield-c,4,1024,8192, 3439188, 419,0
add-yield-m,4,1024,8192, 7016820, 856,0
add-yield-s,5,1024,10240, 6185814, 604,0
add-yield-c,5,1024,10240, 4479277, 437,0
add-yield-m,5,1024,10240, 10935990, 1067,0
add-yield-s,6,1024,12288, 9322931, 758,0
add-yield-c,6,1024,12288, 5951248, 484,0
add-yield-m,6,1024,12288, 14997294, 1220,0
add-yield-s,7,1024,14336, 8998910, 627,0
add-yield-c,7,1024,14336, 7127501, 497,0
add-yield-m,7,1024,14336, 16650475, 1161,0
add-yield-s,8,1024,16384, 13184086, 804,0
add-yield-c,8,1024,16384, 8824174, 538,0
add-yield-m,8,1024,16384, 19949467, 1217,0
add-yield-s,10,1024,20480, 16967829, 828,0
add-yield-c,10,1024,20480, 12044264, 588,0
add-yield-m,10,1024,20480, 26467068, 1292,0
add-yield-s,12,1024,24576, 48080591, 1956,0
add-yield-c,12,1024,24576, 14627603, 595,0
add-yield-m,12,1024,24576, 27713205, 1127,0
add-yield-s,1,2048,4096, 1178679, 287,0
add-yield-c,1,2048,4096, 1130551, 276,0
add-yield-m,1,2048,4096, 1211693, 295,0
add-yield-s,2,2048,8192, 3464858, 422,0
add-yield-c,2,2048,8192, 2895497, 353,0
add-yield-m,2,2048,8192, 4253728, 519,0
add-yield-s,3,2048,12288, 7665665, 623,0
add-yield-c,3,2048,12288, 3900553, 317,0
add-yield-m,3,2048,12288, 9108688, 741,0
add-yield-s,4,2048,16384, 10139101, 618,0
add-yield-c,4,2048,16384, 5371665, 327,0
add-yield-m,4,2048,16384, 12757277, 778,0
add-yield-s,5,2048,20480, 16693788, 815,0
add-yield-c,5,2048,20480, 9423934, 460,0
add-yield-m,5,2048,20480, 21780610, 1063,0
add-yield-s,6,2048,24576, 27067841, 1101,0
add-yield-c,6,2048,24576, 11571841, 470,0
add-yield-m,6,2048,24576, 30594691, 1244,0
add-yield-s,7,2048,28672, 21058258, 734,0
add-yield-c,7,2048,28672, 14133567, 492,0
add-yield-m,7,2048,28672, 37461523, 1306,0
add-yield-s,8,2048,32768, 31295474, 955,0
add-yield-c,8,2048,32768, 16007019, 488,0
add-yield-m,8,2048,32768, 37249448, 1136,0
add-yield-s,10,2048,40960, 66297832, 1618,0
add-yield-c,10,2048,40960, 22175058, 541,0
add-yield-m,10,2048,40960, 48616538, 1186,0
add-yield-s,12,2048,49152, 84184741, 1712,0
add-yield-c,12,2048,49152, 25955029, 528,0
add-yield-m,12,2048,49152, 60389932, 1228,0
add-yield-s,1,4096,8192, 2260871, 275,0
add-yield-c,1,4096,8192, 2107034, 257,0
add-yield-m,1,4096,8192, 2346986, 286,0
add-yield-s,2,4096,16384, 6689168, 408,0
add-yield-c,2,4096,16384, 5234663, 319,0
add-yield-m,2,4096,16384, 8799888, 537,0
add-yield-s,3,4096,24576, 12785124, 520,0
add-yield-c,3,4096,24576, 8555004, 348,0
add-yield-m,3,4096,24576, 19280964, 784,0
add-yield-s,4,4096,32768, 14801683, 451,0
add-yield-c,4,4096,32768, 13961792, 426,0
add-yield-m,4,4096,32768, 30375419, 926,0
add-yield-s,5,4096,40960, 22477564, 548,0
add-yield-c,5,4096,40960, 18487740, 451,0
add-yield-m,5,4096,40960, 46322232, 1130,0
add-yield-s,6,4096,49152, 33127991, 673,0
add-yield-c,6,4096,49152, 22149577, 450,0
add-yield-m,6,4096,49152, 64719614, 1316,0
add-yield-s,7,4096,57344, 53182638, 927,0
add-yield-c,7,4096,57344, 31053824, 541,0
add-yield-m,7,4096,57344, 71201087, 1241,0
add-yield-s,8,4096,65536, 95812389, 1461,0
add-yield-c,8,4096,65536, 33017758, 503,0
add-yield-m,8,4096,65536, 83067851, 1267,0
add-yield-s,10,4096,81920, 83777136, 1022,0
add-yield-c,10,4096,81920, 46436630, 566,0
add-yield-m,10,4096,81920, 104219630, 1272,0
add-yield-s,12,4096,98304, 109250592, 1111,0
add-yield-c,12,4096,98304, 57408358, 583,0
add-yield-m,12,4096,98304, 125413405, 1275,0
add-yield-s,1,8192,16384, 4396642, 268,0
add-yield-c,1,8192,16384, 5613606, 342,0
add-yield-m,1,8192,16384, 4569512, 278,0
add-yield-s,2,8192,32768, 11060084, 337,0
add-yield-c,2,8192,32768, 9125977, 278,0
add-yield-m,2,8192,32768, 14842045, 452,0
add-yield-s,3,8192,49152, 23826353, 484,0
add-yield-c,3,8192,49152, 16626260, 338,0
add-yield-m,3,8192,49152, 35850301, 729,0
add-yield-s,4,8192,65536, 36187798, 552,0
add-yield-c,4,8192,65536, 27871100, 425,0
add-yield-m,4,8192,65536, 61080805, 932,0
add-yield-s,5,8192,81920, 45169819, 551,0
add-yield-c,5,8192,81920, 36103654, 440,0
add-yield-m,5,8192,81920, 91762860, 1120,0
add-yield-s,6,8192,98304, 75875000, 771,0
add-yield-c,6,8192,98304, 48426385, 492,0
add-yield-m,6,8192,98304, 129748930, 1319,0
add-yield-s,7,8192,114688, 77164260, 672,0
add-yield-c,7,8192,114688, 61555038, 536,0
add-yield-m,7,8192,114688, 150809023, 1314,0
add-yield-s,8,8192,131072, 143512149, 1094,0
add-yield-c,8,8192,131072, 59892899, 456,0
add-yield-m,8,8192,131072, 153052931, 1167,0
add-yield-s,10,8192,163840, 214987739, 1312,0
add-yield-c,10,8192,163840, 123290677, 752,0
add-yield-m,10,8192,163840, 418389770, 2553,0
add-yield-s,12,8192,196608, 248155354, 1262,0
add-yield-c,12,8192,196608, 147068913, 748,0
add-yield-m,12,8192,196608, 492430011, 2504,0
add-yield-s,1,16384,32768, 8694482, 265,0
add-yield-c,1,16384,32768, 8165820, 249,0
add-yield-m,1,16384,32768, 9109883, 278,0
add-yield-s,2,16384,65536, 24868940, 379,0
add-yield-c,2,16384,65536, 21251161, 324,0
add-yield-m,2,16384,65536, 30908517, 471,0
add-yield-s,3,16384,98304, 44179505, 449,0
add-yield-c,3,16384,98304, 32074994, 326,0
add-yield-m,3,16384,98304, 63749021, 648,0
add-yield-s,4,16384,131072, 62982110, 480,0
add-yield-c,4,16384,131072, 46648207, 355,0
add-yield-m,4,16384,131072, 100212095, 764,0
add-yield-s,5,16384,163840, 82408310, 502,0
add-yield-c,5,16384,163840, 72227939, 440,0
add-yield-m,5,16384,163840, 182692672, 1115,0
add-yield-s,6,16384,196608, 176430839, 897,0
add-yield-c,6,16384,196608, 93126935, 473,0
add-yield-m,6,16384,196608, 240906415, 1225,0
add-yield-s,7,16384,229376, 135361741, 590,0
add-yield-c,7,16384,229376, 120095685, 523,0
add-yield-m,7,16384,229376, 290455948, 1266,0
add-yield-s,8,16384,262144, 330949397, 1262,0
add-yield-c,8,16384,262144, 141412625, 539,0
add-yield-m,8,16384,262144, 279821764, 1067,0
add-yield-s,10,16384,327680, 298475222, 910,0
add-yield-c,10,16384,327680, 177071743, 540,0
add-yield-m,10,16384,327680, 347806557, 1061,0
add-yield-s,12,16384,393216, 386000003, 981,0
add-yield-c,12,16384,393216, 189278206, 481,0
add-yield-m,12,16384,393216, 395416057, 1005,0
add-yield-s,1,32768,65536, 17043032, 260,0
add-yield-c,1,32768,65536, 15794706, 241,0
add-yield-m,1,32768,65536, 18167692, 277,0
add-yield-s,2,32768,131072, 51231842, 390,0
add-yield-c,2,32768,131072, 40526014, 309,0
add-yield-m,2,32768,131072, 58187170, 443,0
add-yield-s,3,32768,196608, 115627462, 588,0
add-yield-c,3,32768,196608, 79032923, 401,0
add-yield-m,3,32768,196608, 145255631, 738,0
add-yield-s,4,32768,262144, 172691946, 658,0
add-yield-c,4,32768,262144, 115314786, 439,0
add-yield-m,4,32768,262144, 218831569, 834,0
add-yield-s,5,32768,327680, 254273623, 775,0
add-yield-c,5,32768,327680, 161866069, 493,0
add-yield-m,5,32768,327680, 341957727, 1043,0
add-yield-s,6,32768,393216, 203776504, 518,0
add-yield-c,6,32768,393216, 172798064, 439,0
add-yield-m,6,32768,393216, 430923923, 1095,0
add-yield-s,7,32768,458752, 356568806, 777,0
add-yield-c,7,32768,458752, 237754927, 518,0
add-yield-m,7,32768,458752, 495535764, 1080,0
add-yield-s,8,32768,524288, 528400112, 1007,0
add-yield-c,8,32768,524288, 264672251, 504,0
add-yield-m,8,32768,524288, 550487393, 1049,0
add-yield-s,10,32768,655360, 813919496, 1241,0
add-yield-c,10,32768,655360, 370729624, 565,0
add-yield-m,10,32768,655360, 658382539, 1004,0
add-yield-s,12,32768,786432, 782714924, 995,0
add-yield-c,12,32768,786432, 437331844, 556,0
add-yield-m,12,32768,786432, 797771254, 1014,0
add-yield-s,1,65536,131072, 31879465, 243,0
add-yield-c,1,65536,131072, 29819167, 227,0
add-yield-m,1,65536,131072, 33370837, 254,0
add-yield-s,2,65536,262144, 104918648, 400,0
add-yield-c,2,65536,262144, 82529522, 314,0
add-yield-m,2,65536,262144, 114695572, 437,0
add-yield-s,3,65536,393216, 224573425, 571,0
add-yield-c,3,65536,393216, 131497795, 334,0
add-yield-m,3,65536,393216, 258270786, 656,0
add-yield-s,4,65536,524288, 359388042, 685,0
add-yield-c,4,65536,524288, 189225199, 360,0
add-yield-m,4,65536,524288, 432465220, 824,0
add-yield-s,5,65536,655360, 449727859, 686,0
add-yield-c,5,65536,655360, 310259500, 473,0
add-yield-m,5,65536,655360, 689225658, 1051,0
add-yield-s,6,65536,786432, 438158789, 557,0
add-yield-c,6,65536,786432, 383211307, 487,0
add-yield-m,6,65536,786432, 939511029, 1194,0
add-yield-s,7,65536,917504, 708035477, 771,0
add-yield-c,7,65536,917504, 427146036, 465,0
add-yield-m,7,65536,917504, 1015212764, 1106,0
add-yield-s,8,65536,1048576, 1076049249, 1026,0
add-yield-c,8,65536,1048576, 531331018, 506,0
add-yield-m,8,65536,1048576, 1131139260, 1078,0
add-yield-s,10,65536,1310720, 1206567270, 920,0
add-yield-c,10,65536,1310720, 705689853, 538,0
add-yield-m,10,65536,1310720, 1329465900, 1014,0
add-yield-s,12,65536,1572864, 1835612682, 1167,0
add-yield-c,12,65536,1572864, 921681589, 585,0
add-yield-m,12,65536,1572864, 1533013667, 974,0
add-yield-s,1,131072,262144, 69216698, 264,0
add-yield-c,1,131072,262144, 64009800, 244,0
add-yield-m,1,131072,262144, 72623272, 277,0
add-yield-s,2,131072,524288, 203644800, 388,0
add-yield-c,2,131072,524288, 169366534, 323,0
add-yield-m,2,131072,524288, 233446940, 445,0
add-yield-s,3,131072,786432, 366047344, 465,0
add-yield-c,3,131072,786432, 279449730, 355,0
add-yield-m,3,131072,786432, 503812931, 640,0
add-yield-s,4,131072,1048576, 468238814, 446,0
add-yield-c,4,131072,1048576, 380468897, 362,0
add-yield-m,4,131072,1048576, 887730251, 846,0
add-yield-s,5,131072,1310720, 944700217, 720,0
add-yield-c,5,131072,1310720, 669182630, 510,0
add-yield-m,5,131072,1310720, 1361158866, 1038,0
add-yield-s,6,131072,1572864, 972923730, 618,0
add-yield-c,6,131072,1572864, 705355752, 448,0
add-yield-m,6,131072,1572864, 1832640338, 1165,0
add-yield-s,7,131072,1835008, 1661338063, 905,0
add-yield-c,7,131072,1835008, 962312106, 524,0
add-yield-m,7,131072,1835008, 1981556041, 1079,0
add-yield-s,8,131072,2097152, 2176797819, 1037,0
add-yield-c,8,131072,2097152, 1100835797, 524,0
add-yield-m,8,131072,2097152, 2150966386, 1025,0
add-yield-s,10,131072,2621440, 2136739158, 815,0
add-yield-c,10,131072,2621440, 1329967014, 507,0
add-yield-m,10,131072,2621440, 2568176299, 979,0
add-yield-s,12,131072,3145728, 3882751246, 1234,0
add-yield-c,12,131072,3145728, 1668545116, 530,0
add-yield-m,12,131072,3145728, 3115190981, 990,0
add-s,1,10000,20000, 549797, 27,0
add-c,1,10000,20000, 511262, 25,0
add-m,1,10000,20000, 899024, 44,0
add-none,1,10000,20000, 633501, 31,0
add-s,2,10000,40000, 4184322, 104,0
add-c,2,10000,40000, 1959967, 48,0
add-m,2,10000,40000, 3044318, 76,0
add-none,2,10000,40000, 1590575, 39,-1387
add-s,3,10000,60000, 12088002, 201,0
add-c,3,10000,60000, 5453249, 90,0
add-m,3,10000,60000, 10157684, 169,0
add-none,3,10000,60000, 2335007, 38,-3477
add-s,4,10000,80000, 15495269, 193,0
add-c,4,10000,80000, 8237359, 102,0
add-m,4,10000,80000, 18660870, 233,0
add-none,4,10000,80000, 3097301, 38,-3159
add-s,5,10000,100000, 28884376, 288,0
add-c,5,10000,100000, 10342693, 103,0
add-m,5,10000,100000, 24798577, 247,0
add-none,5,10000,100000, 3833321, 38,-986
add-s,6,10000,120000, 43935952, 366,0
add-c,6,10000,120000, 13110189, 109,0
add-m,6,10000,120000, 29926829, 249,0
add-none,6,10000,120000, 4637005, 38,-669
add-s,7,10000,140000, 57438011, 410,0
add-c,7,10000,140000, 14170216, 101,0
add-m,7,10000,140000, 27907419, 199,0
add-none,7,10000,140000, 4940218, 35,-1225
add-s,8,10000,160000, 59356710, 370,0
add-c,8,10000,160000, 17938641, 112,0
add-m,8,10000,160000, 28934865, 180,0
add-none,8,10000,160000, 5767270, 36,-395
add-s,10,10000,200000, 95809002, 479,0
add-c,10,10000,200000, 19665760, 98,0
add-m,10,10000,200000, 35738324, 178,0
add-none,10,10000,200000, 7083106, 35,-246
add-s,12,10000,240000, 155637824, 648,0
add-c,12,10000,240000, 27989637, 116,0
add-m,12,10000,240000, 39541605, 164,0
add-none,12,10000,240000, 8257152, 34,-1165
add-none,1,10000,20000, 735084, 36,0
